"Time (s),""Acceleration x (m/s^2)"",""Acceleration y (m/s^2)"",""Acceleration z (m/s^2)"",""Absolute acceleration (m/s^2)"""
"7.320754458E0,4.806976318E-1,-1.497436523E0,5.612945557E0,5.829111783E0"
"7.324691226E0,5.764617920E-1,-1.401672363E0,5.191574097E0,5.408274698E0"
"7.328597476E0,6.722259521E-1,-1.286758423E0,4.712722778E0,4.931266668E0"
"7.332503726E0,7.488403320E-1,-1.229293823E0,4.233886719E0,4.471881248E0"
"7.336409976E0,7.105407715E-1,-1.152679443E0,3.716735840E0,3.955712754E0"
"7.340316226E0,6.530761719E-1,-1.037750244E0,3.448593140E0,3.660085887E0"
"7.344222476E0,6.147766113E-1,-8.270721436E-1,3.371978760E0,3.525938084E0"
"7.348128726E0,5.764617920E-1,-6.738433838E-1,3.371978760E0,3.486633600E0"
"7.352065493E0,5.764617920E-1,-5.589141846E-1,3.027206421E0,3.131879943E0"
"7.355971743E0,5.381622314E-1,-5.014495850E-1,2.663284302E0,2.762997203E0"
"7.359877993E0,4.806976318E-1,-5.397644043E-1,2.471755981E0,2.575265706E0"
"7.363784243E0,5.381622314E-1,-5.972290039E-1,2.356826782E0,2.490167374E0"
"7.367690493E0,7.105407715E-1,-6.163787842E-1,2.107833862E0,2.308192926E0"
"7.371596743E0,8.637695312E-1,-5.206146240E-1,1.628997803E0,1.915925685E0"
"7.375502993E0,9.786834717E-1,-2.907714844E-1,1.169311523E0,1.552307583E0"
"7.379439761E0,1.016998291E0,-9.922790527E-2,8.245391846E-1,1.313010498E0"
"7.383346011E0,9.595336914E-1,7.315063477E-2,5.755462646E-1,1.121298097E0"
"7.387252261E0,9.020690918E-1,2.838439941E-1,3.648529053E-1,1.013614178E0"
"7.391158511E0,9.020690918E-1,5.136871338E-1,2.307739258E-1,1.063418884E0"
"7.395064761E0,8.829193115E-1,5.903015137E-1,2.116241455E-1,1.082952985E0"
"7.398971011E0,8.829193115E-1,6.286010742E-1,3.457031250E-1,1.137627563E0"
"7.402907778E0,9.786834717E-1,5.711517334E-1,5.563964844E-1,1.262383733E0"
"7.406814028E0,9.403839111E-1,4.753723145E-1,7.096252441E-1,1.270381330E0"
"7.410720278E0,9.020690918E-1,3.413085938E-1,8.245391846E-1,1.268891276E0"
"7.414626528E0,8.254547119E-1,1.689147949E-1,9.777679443E-1,1.290712145E0"
"7.418532778E0,7.488403320E-1,-4.176330566E-2,1.150161743E0,1.373090693E0"
"7.422439028E0,7.105407715E-1,-2.524566650E-1,1.418304443E0,1.606296999E0"
"7.426345278E0,5.956115723E-1,-5.397644043E-1,1.954605103E0,2.113428462E0"
"7.430282046E0,3.657684326E-1,-9.036865234E-1,2.701599121E0,2.872120069E0"
"7.434188296E0,1.550903320E-1,-1.382522583E0,3.525207520E0,3.789790200E0"
"7.438094546E0,-3.645324707E-2,-1.784744263E0,4.387115479E0,4.736393474E0"
"7.442000796E0,-2.662963867E-1,-2.052902222E0,5.383102417E0,5.767418220E0"
"7.445907046E0,-5.152893066E-1,-2.359359741E0,6.359939575E0,6.803009103E0"
"7.449843813E0,-6.876831055E-1,-2.627502441E0,7.336776733E0,7.823360529E0"
"7.453750063E0,-8.792114258E-1,-3.029739380E0,8.390228271E0,8.963719311E0"
"7.457656313E0,-9.175262451E-1,-3.489425659E0,9.577743530E0,1.023479931E1"
"7.461562563E0,-9.366760254E-1,-3.929946899E0,1.080357361E1,1.153425539E1"
"7.465468813E0,-1.109054565E0,-4.408798218E0,1.216348267E1,1.298529223E1"
"7.469375063E0,-1.472976685E0,-4.811019897E0,1.382984924E1,1.471666752E1"
"7.473281313E0,-1.779434204E0,-5.117477417E0,1.584097290E1,1.674190502E1"
"7.477218081E0,-1.894348145E0,-5.404785156E0,1.767971802E1,1.858420530E1"
"7.481124331E0,-1.970962524E0,-5.864471436E0,1.915455627E1,2.012892805E1"
"7.485183169E0,-1.932662964E0,-6.324157715E0,2.041868591E1,2.146282580E1"
"7.488936831E0,-1.817733765E0,-6.688079834E0,2.151045227E1,2.259942753E1"
"7.492843081E0,-1.721969604E0,-6.917922974E0,2.248727417E1,2.359025937E1"
"7.496749331E0,-1.626205444E0,-6.917922974E0,2.329173279E1,2.435173543E1"
"7.500655581E0,-1.549591064E0,-6.917922974E0,2.390464783E1,2.493373375E1"
"7.504592349E0,-1.511276245E0,-6.860458374E0,2.419195557E1,2.519127943E1"
"7.508498599E0,-1.549591064E0,-6.783843994E0,2.432603455E1,2.530173371E1"
"7.512404849E0,-1.530441284E0,-6.649765015E0,2.436433411E1,2.530182606E1"
"7.516311099E0,-1.453826904E0,-6.477386475E0,2.421110535E1,2.510473601E1"
"7.520217349E0,-1.338897705E0,-6.228393555E0,2.382803345E1,2.466496931E1"
"7.524123599E0,-1.243133545E0,-5.921936035E0,2.319596863E1,2.397222701E1"
"7.528029849E0,-1.128204346E0,-5.558013916E0,2.242982483E1,2.313571710E1"
"7.531966616E0,-9.749755859E-1,-5.251556396E0,2.160621643E1,2.225663969E1"
"7.535872866E0,-8.025970459E-1,-4.925933838E0,2.074430847E1,2.133624428E1"
"7.539779116E0,-6.493682861E-1,-4.466247559E0,1.980577087E1,2.031348336E1"
"7.543685366E0,-4.769897461E-1,-3.872497559E0,1.867570496E1,1.907893373E1"
"7.547591616E0,-2.662963867E-1,-3.297882080E0,1.748818970E1,1.779841900E1"
"7.551497866E0,7.847595215E-2,-2.742431641E0,1.641558838E1,1.664327587E1"
"7.555434634E0,1.167755127E-1,-2.493438721E0,1.536213684E1,1.556361531E1"
"7.559340884E0,9.762573242E-2,-2.301895142E0,1.423207092E1,1.441735395E1"
"7.563247134E0,1.167755127E-1,-2.072052002E0,1.329354858E1,1.345457060E1"
"7.567153384E0,2.125396729E-1,-1.918823242E0,1.248908997E1,1.263742157E1"
"7.571059634E0,3.083190918E-1,-1.803909302E0,1.172294617E1,1.186493221E1"
"7.574965884E0,3.849334717E-1,-1.765594482E0,1.105256653E1,1.119931804E1"
"7.579116274E0,3.657684326E-1,-1.650665283E0,1.049711609E1,1.063239995E1"
"7.582778384E0,3.466186523E-1,-1.516601562E0,9.903350830E0,1.002479837E1"
"7.586715151E0,3.083190918E-1,-1.363372803E0,9.271286011E0,9.376064758E0"
"7.590621401E0,1.933898926E-1,-1.267593384E0,8.773300171E0,8.866509377E0"
"7.594527651E0,1.742401123E-1,-1.248443604E0,8.313613892E0,8.408635263E0"
"7.598433901E0,1.550903320E-1,-1.171829224E0,7.949691772E0,8.037091266E0"
"7.602340151E0,1.933898926E-1,-1.133529663E0,7.528305054E0,7.615619878E0"
"7.606246401E0,2.317047119E-1,-1.056915283E0,7.030319214E0,7.113096740E0"
"7.610152651E0,3.274688721E-1,-1.076065063E0,6.532318115E0,6.628448675E0"
"7.614089419E0,4.232330322E-1,-1.095214844E0,6.053482056E0,6.166300897E0"
"7.617995669E0,4.615478516E-1,-1.133529663E0,5.670410156E0,5.800988472E0"
"7.621901919E0,4.806976318E-1,-1.152679443E0,5.134109497E0,5.283826307E0"
"7.625808169E0,5.189971924E-1,-1.171829224E0,4.559494019E0,4.736193358E0"
"7.629714419E0,6.722259521E-1,-1.190979004E0,4.272201538E0,4.485757985E0"
"7.633620669E0,8.446197510E-1,-1.152679443E0,3.984893799E0,4.233371117E0"
"7.637526919E0,1.016998291E0,-1.095214844E0,3.544357300E0,3.846589365E0"
"7.641433169E0,1.131912231E0,-9.419860840E-1,3.065521240E0,3.400879821E0"
"7.645369936E0,1.112762451E0,-8.079071045E-1,2.663284302E0,2.997338392E0"
"7.649276186E0,9.786834717E-1,-6.738433838E-1,2.337677002E0,2.622331026E0"
"7.653182436E0,7.871551514E-1,-5.780639648E-1,2.012069702E0,2.236558889E0"
"7.657088686E0,6.339263916E-1,-3.865356445E-1,1.954605103E0,2.090873880E0"
"7.660994936E0,4.232330322E-1,-2.907714844E-1,2.203598022E0,2.262635300E0"
"7.664901186E0,3.274688721E-1,-1.566925049E-1,2.490905762E0,2.517220673E0"
"7.668807436E0,3.466186523E-1,7.315063477E-2,2.510055542E0,2.534930833E0"
"7.672957827E0,2.508544922E-1,2.263793945E-1,2.069534302E0,2.096937727E0"
"7.676650454E0,3.083190918E-1,3.604583740E-1,1.360839844E0,1.441137045E0"
"7.680556704E0,4.615478516E-1,5.136871338E-1,6.330108643E-1,9.368050197E-1"
"7.684462954E0,6.530761719E-1,5.328369141E-1,5.839538574E-2,8.448867879E-1"
"7.688369204E0,8.254547119E-1,5.903015137E-1,-2.863616943E-1,1.054435573E0"
"7.692275454E0,9.403839111E-1,6.094512939E-1,-4.012908936E-1,1.190288688E0"
"7.696212222E0,1.055297852E0,7.052154541E-1,-4.012908936E-1,1.331171204E0"
"7.700118472E0,1.208526611E0,6.477661133E-1,-2.289123535E-1,1.390157679E0"
"7.704024722E0,1.265991211E0,3.796081543E-1,-3.736877441E-2,1.322207443E0"
"7.707930972E0,1.227691650E0,7.315063477E-2,3.265533447E-1,1.272483749E0"
"7.711837222E0,1.189376831E0,-2.716064453E-1,8.245391846E-1,1.472498616E0"
"7.715743472E0,1.151077271E0,-6.929931641E-1,1.418304443E0,1.953664736E0"
"7.719680239E0,1.093612671E0,-1.210144043E0,2.146148682E0,2.695624500E0"
"7.723586489E0,9.978485107E-1,-1.669830322E0,2.893127441E0,3.486290485E0"
"7.727492739E0,9.020690918E-1,-2.052902222E0,3.659271240E0,4.291666598E0"
"7.731398989E0,3.274688721E-1,-2.608352661E0,4.789337158E0,5.463377150E0"
"7.735305239E0,2.101135254E-2,-3.010574341E0,5.938552856E0,6.658108543E0"
"7.739211489E0,7.847595215E-2,-3.144653320E0,6.877090454E0,7.562365774E0"
"7.743117739E0,-1.730346680E-2,-3.297882080E0,8.026306152E0,8.677437184E0"
"7.747054507E0,-2.662963867E-1,-3.317031860E0,9.309600830E0,9.886469630E0"
"7.750960757E0,-6.493682861E-1,-3.336196899E0,1.061204529E1,1.114304241E1"
"7.754867007E0,-1.051589966E0,-3.278732300E0,1.176126099E1,1.225492501E1"
"7.758773257E0,-1.377212524E0,-3.317031860E0,1.277639771E1,1.327161456E1"
"7.762679507E0,-1.607055664E0,-3.527725220E0,1.388731384E1,1.441821622E1"
"7.766829897E0,-1.683670044E0,-3.929946899E0,1.507482910E1,1.566938735E1"
"7.770522524E0,-1.645355225E0,-4.485412598E0,1.582182312E1,1.652743800E1"
"7.774428774E0,-1.396362305E0,-4.945098877E0,1.647305298E1,1.725587741E1"
"7.778335024E0,-1.051589966E0,-5.136627197E0,1.706680298E1,1.785403440E1"
"7.782241274E0,-9.175262451E-1,-5.232391357E0,1.762226868E1,1.840554609E1"
"7.786147524E0,-1.032440186E0,-5.117477417E0,1.808195496E1,1.882051017E1"
"7.790053774E0,-1.300598145E0,-4.906784058E0,1.861825562E1,1.929786329E1"
"7.793960024E0,-1.472976685E0,-4.772705078E0,1.917370605E1,1.981361597E1"
"7.797896792E0,-1.568740845E0,-4.638641357E0,1.971000671E1,2.030916803E1"
"7.801803042E0,-1.568740845E0,-4.581176758E0,2.015054321E1,2.072420131E1"
"7.805709292E0,-1.511276245E0,-4.638641357E0,2.051446533E1,2.108658904E1"
"7.809615542E0,-1.415512085E0,-4.696090698E0,2.057191467E1,2.114853696E1"
"7.813521792E0,-1.262283325E0,-4.676940918E0,2.043785095E1,2.100411596E1"
"7.817428042E0,-1.147369385E0,-4.581176758E0,2.039953613E1,2.093907141E1"
"7.821364810E0,-1.128204346E0,-4.408798218E0,2.053361511E1,2.103187334E1"
"7.825271060E0,-1.204818726E0,-4.198104858E0,2.062937927E1,2.108665364E1"
"7.829177310E0,-1.300598145E0,-3.891647339E0,2.057191467E1,2.097713393E1"
"7.833083560E0,-1.319747925E0,-3.738418579E0,2.028462219E1,2.066841565E1"
"7.836989810E0,-1.319747925E0,-3.623489380E0,1.993984985E1,2.030933337E1"
"7.840896060E0,-1.300598145E0,-3.431961060E0,1.946101379E1,1.980406449E1"
"7.844802310E0,-1.243133545E0,-3.259582520E0,1.892471313E1,1.924357104E1"
"7.848739077E0,-1.204818726E0,-3.087188721E0,1.833094788E1,1.862809632E1"
"7.852645327E0,-1.128204346E0,-2.895660400E0,1.758395386E1,1.785645898E1"
"7.856551577E0,-1.032440186E0,-2.799896240E0,1.689442444E1,1.715595899E1"
"7.860671450E0,-8.792114258E-1,-2.723281860E0,1.612828064E1,1.638019271E1"
"7.864364077E0,-6.876831055E-1,-2.704116821E0,1.536213684E1,1.561346868E1"
"7.868270327E0,-4.961395264E-1,-2.589202881E0,1.465345764E1,1.488871878E1"
"7.872207095E0,-3.429107666E-1,-2.550888062E0,1.390646362E1,1.414264290E1"
"7.876113345E0,-2.662963867E-1,-2.397659302E0,1.304455566E1,1.326574975E1"
"7.880019595E0,-2.471466064E-1,-2.167816162E0,1.224009705E1,1.243304002E1"
"7.883925845E0,-2.279968262E-1,-1.976287842E0,1.141648865E1,1.158852489E1"
"7.887832095E0,-3.046112061E-1,-1.995437622E0,1.072695923E1,1.091522852E1"
"7.891738345E0,-1.513824463E-1,-1.995437622E0,1.003742981E1,1.023497363E1"
"7.895644595E0,1.359252930E-1,-1.918823242E0,9.424514771E0,9.618827214E0"
"7.899581362E0,2.700042725E-1,-1.861358643E0,8.754135132E0,8.953906422E0"
"7.903487612E0,4.232330322E-1,-1.765594482E0,8.236999512E0,8.434726494E0"
"7.907393862E0,4.806976318E-1,-1.669830322E0,7.949691772E0,8.137383043E0"
"7.911300112E0,3.849334717E-1,-1.554901123E0,7.777297974E0,7.940545010E0"
"7.915206362E0,3.849334717E-1,-1.459136963E0,7.470840454E0,7.621726284E0"
"7.919112612E0,3.274688721E-1,-1.401672363E0,6.915390015E0,7.063606751E0"
"7.923018862E0,3.083190918E-1,-1.382522583E0,6.302474976E0,6.459691956E0"
"7.926955630E0,4.615478516E-1,-1.325057983E0,5.785324097E0,5.953047957E0"
"7.930861880E0,6.339263916E-1,-1.152679443E0,5.402252197E0,5.560113432E0"
"7.934768130E0,7.296905518E-1,-9.994506836E-1,5.038345337E0,5.188089601E0"
"7.938674380E0,7.871551514E-1,-8.845214844E-1,4.616958618E0,4.766371615E0"
"7.942580630E0,6.913909912E-1,-8.270721436E-1,4.253036499E0,4.387526558E0"
"7.946486880E0,5.764617920E-1,-7.887573242E-1,3.774200439E0,3.898594012E0"
"7.950393130E0,7.871551514E-1,-8.653717041E-1,3.429428101E0,3.623459468E0"
"7.954329897E0,7.105407715E-1,-9.228363037E-1,3.563507080E0,3.749010235E0"
"7.958236147E0,1.036148071E0,-5.014495850E-1,2.682449341E0,2.919004792E0"
"7.962142397E0,6.530761719E-1,-2.333068848E-1,2.222763062E0,2.328436432E0"
"7.966048647E0,2.125396729E-1,-9.922790527E-2,2.337677002E0,2.349415471E0"
"7.969954897E0,2.508544922E-1,7.315063477E-2,2.222763062E0,2.238069396E0"
"7.973861147E0,2.508544922E-1,1.114654541E-1,2.031219482E0,2.049684149E0"
"7.977797915E0,3.657684326E-1,5.400085449E-2,1.877990723E0,1.914040698E0"
"7.981704165E0,3.657684326E-1,-4.176330566E-2,1.724761963E0,1.763614059E0"
"7.985610415E0,2.700042725E-1,-1.566925049E-1,1.648147583E0,1.677452027E0"
"7.989516665E0,3.466186523E-1,-1.566925049E-1,1.552383423E0,1.598308895E0"
"7.993422915E0,5.381622314E-1,-1.375427246E-1,1.380004883E0,1.487598758E0"
"7.997329165E0,5.573120117E-1,-2.524566650E-1,1.284225464E0,1.422521033E0"
"8.001235415E0,9.020690918E-1,-2.333068848E-1,1.016082764E0,1.378617036E0"
"8.005141665E0,1.055297852E0,-1.949920654E-1,5.755462646E-1,1.217755708E0"
"8.009078433E0,1.074462891E0,-2.141571045E-1,3.457031250E-1,1.148844820E0"
"8.012984683E0,1.055297852E0,-2.524566650E-1,3.073883057E-1,1.127774576E0"
"8.016890933E0,1.055297852E0,-3.673858643E-1,5.372467041E-1,1.239862875E0"
"8.020797183E0,9.403839111E-1,-4.822998047E-1,9.969329834E-1,1.452862821E0"
"8.024703433E0,8.063049316E-1,-6.355285645E-1,1.380004883E0,1.720010952E0"
"8.028609683E0,6.147766113E-1,-7.887573242E-1,1.935455322E0,2.178548990E0"
"8.032515933E0,3.657684326E-1,-9.994506836E-1,2.778213501E0,2.975089658E0"
"8.036452700E0,1.359252930E-1,-1.210144043E0,3.889114380E0,4.075307958E0"
"8.040358950E0,-1.322174072E-1,-1.363372803E0,5.114959717E0,5.295194023E0"
"8.044265200E0,-4.769897461E-1,-1.612365723E0,6.245010376E0,6.467410381E0"
"8.048171450E0,-6.685180664E-1,-1.899673462E0,7.279312134E0,7.552751870E0"
"8.052077700E0,-7.451324463E-1,-2.282745361E0,8.179534912E0,8.524725223E0"
"8.056014468E0,-8.217468262E-1,-2.570053101E0,8.945678711E0,9.343747021E0"
"8.059920718E0,-8.792114258E-1,-2.684967041E0,9.788436890E0,1.018801048E1"
"8.063826968E0,-8.983612061E-1,-2.761581421E0,1.076527405E1,1.115009014E1"
"8.067733218E0,-9.749755859E-1,-2.876510620E0,1.176126099E1,1.214710462E1"
"8.071639468E0,-1.128204346E0,-3.144653320E0,1.264231873E1,1.307631111E1"
"8.075545718E0,-1.243133545E0,-3.336196899E0,1.377238464E1,1.422512459E1"
"8.079451968E0,-1.319747925E0,-3.470260620E0,1.499821472E1,1.545091868E1"
"8.083388735E0,-1.492126465E0,-3.719268799E0,1.605166626E1,1.654434621E1"
"8.087294985E0,-1.760284424E0,-4.025726318E0,1.704765320E1,1.760475939E1"
"8.091201235E0,-1.951812744E0,-4.389633179E0,1.800534058E1,1.863520168E1"
"8.095107485E0,-1.932662964E0,-4.676940918E0,1.884809875E1,1.951562936E1"
"8.099013735E0,-1.760284424E0,-5.021713257E0,1.978662109E1,2.048967007E1"
"8.102919985E0,-1.453826904E0,-5.289855957E0,2.055276489E1,2.127233728E1"
"8.106826235E0,-1.223983765E0,-5.538848877E0,2.110821533E1,2.185712098E1"
"8.110763003E0,-1.051589966E0,-5.749542236E0,2.147213745E1,2.225344387E1"
"8.114669253E0,-1.051589966E0,-5.883621216E0,2.154875183E1,2.236227952E1"
"8.118575503E0,-1.089904785E0,-5.768707275E0,2.143383789E1,2.222330495E1"
"8.122481753E0,-1.223983765E0,-5.538848877E0,2.131890869E1,2.206066298E1"
"8.126388003E0,-1.492126465E0,-5.289855957E0,2.141467285E1,2.210875914E1"
"8.130294253E0,-1.741119385E0,-5.002548218E0,2.160621643E1,2.224602378E1"
"8.134200503E0,-1.970962524E0,-4.619476318E0,2.175944519E1,2.233154069E1"
"8.138137270E0,-2.047576904E0,-4.293869019E0,2.147213745E1,2.199278448E1"
"8.142043520E0,-2.009277344E0,-4.025726318E0,2.066769409E1,2.115176699E1"
"8.146163394E0,-1.836898804E0,-3.834182739E0,1.946101379E1,1.991999529E1"
"8.149856020E0,-1.587890625E0,-3.623489380E0,1.817771912E1,1.860324015E1"
"8.153762270E0,-1.319747925E0,-3.412811279E0,1.704765320E1,1.743592541E1"
"8.157668520E0,-1.089904785E0,-3.144653320E0,1.616659546E1,1.650562164E1"
"8.161574770E0,-8.792114258E-1,-2.819046021E0,1.524720764E1,1.553053039E1"
"8.165511538E0,-7.259826660E-1,-2.531738281E0,1.430868530E1,1.454906267E1"
"8.169417788E0,-6.302185059E-1,-2.167816162E0,1.340846252E1,1.359718609E1"
"8.173324038E0,-6.110687256E-1,-1.727279663E0,1.256570435E1,1.269857574E1"
"8.177230288E0,-6.302185059E-1,-1.420822144E0,1.189533997E1,1.199645880E1"
"8.181136538E0,-7.068328857E-1,-1.344207764E0,1.124411011E1,1.134621167E1"
"8.185042788E0,-6.493682861E-1,-1.305908203E0,1.063119507E1,1.073076810E1"
"8.188979556E0,-5.152893066E-1,-1.267593384E0,1.009489441E1,1.018720812E1"
"8.192885806E0,-4.386749268E-1,-1.286758423E0,9.596893311E0,9.692705718E0"
"8.196792056E0,-3.812255859E-1,-1.305908203E0,9.194671631E0,9.294768183E0"
"8.200698306E0,-3.046112061E-1,-1.267593384E0,8.830749512E0,8.926461668E0"
"8.204604556E0,-2.279968262E-1,-1.325057983E0,8.524291992E0,8.629676424E0"
"8.208510806E0,-9.391784668E-2,-1.401672363E0,8.313613892E0,8.431469736E0"
"8.212417056E0,1.861572266E-3,-1.459136963E0,8.045455933E0,8.176701371E0"
"8.216353823E0,1.861572266E-3,-1.478286743E0,7.681533813E0,7.822486618E0"
"8.220260073E0,1.861572266E-3,-1.478286743E0,7.432540894E0,7.578126371E0"
"8.224166323E0,5.931091309E-2,-1.439987183E0,7.145233154E0,7.289131478E0"
"8.228072573E0,7.847595215E-2,-1.363372803E0,6.877090454E0,7.011370550E0"
"8.231978823E0,2.101135254E-2,-1.344207764E0,6.589782715E0,6.725516502E0"
"8.235885073E0,-1.730346680E-2,-1.344207764E0,6.321624756E0,6.462981779E0"
"8.240035464E0,5.931091309E-2,-1.286758423E0,5.996017456E0,6.132820750E0"
"8.243728091E0,1.550903320E-1,-1.305908203E0,5.689559937E0,5.839566895E0"
"8.247634341E0,1.742401123E-1,-1.305908203E0,5.459716797E0,5.616427989E0"
"8.251540591E0,1.742401123E-1,-1.229293823E0,5.402252197E0,5.543090449E0"
"8.255446841E0,1.167755127E-1,-1.210144043E0,5.383102417E0,5.518684332E0"
"8.259353091E0,5.931091309E-2,-1.248443604E0,5.402252197E0,5.544948874E0"
"8.263259341E0,1.359252930E-1,-1.210144043E0,5.268188477E0,5.407100343E0"
"8.267196108E0,1.742401123E-1,-1.190979004E0,5.038345337E0,5.180126865E0"
"8.271102358E0,1.933898926E-1,-1.190979004E0,4.751037598E0,4.901855658E0"
"8.275008608E0,2.891540527E-1,-1.095214844E0,4.425430298E0,4.568100146E0"
"8.278914858E0,3.083190918E-1,-9.994506836E-1,4.080657959E0,4.212568303E0"
"8.282821108E0,3.657684326E-1,-9.036865234E-1,3.678436279E0,3.805434185E0"
"8.286727358E0,3.849334717E-1,-7.887573242E-1,3.371978760E0,3.484329584E0"
"8.290633608E0,2.125396729E-1,-6.738433838E-1,3.084671021E0,3.164558946E0"
"8.294570376E0,1.457534790E0,-1.949920654E-1,2.414291382E0,2.826876801E0"
"8.298476626E0,1.859756470E0,-8.007812500E-2,1.916305542E0,2.671578852E0"
"8.302382876E0,1.380920410E0,-4.176330566E-2,1.494918823E0,2.035550943E0"
"8.306289126E0,1.304306030E0,2.072296143E-1,1.188461304E0,1.776681909E0"
"8.310195376E0,1.208526611E0,2.838439941E-1,9.969329834E-1,1.592161850E0"
"8.314101626E0,1.170227051E0,2.646942139E-1,1.169311523E0,1.675345880E0"
"8.318038394E0,9.978485107E-1,1.497650146E-1,1.303390503E0,1.648319755E0"
"8.321944644E0,7.680053711E-1,7.315063477E-2,1.514068604E0,1.699290146E0"
"8.325850894E0,5.956115723E-1,-3.463745117E-3,1.858840942E0,1.951936165E0"
"8.329757144E0,4.615478516E-1,3.485107422E-2,2.299377441E0,2.345501574E0"
"8.333663394E0,4.232330322E-1,1.568603516E-2,2.759063721E0,2.791380459E0"
"8.337569644E0,2.508544922E-1,-1.375427246E-1,3.218750000E0,3.231438927E0"
"8.341475894E0,2.317047119E-1,-3.482208252E-1,3.716735840E0,3.740196535E0"
"8.345382144E0,2.891540527E-1,-5.014495850E-1,4.233886719E0,4.273272575E0"
"8.349318911E0,1.359252930E-1,-7.504577637E-1,4.846801758E0,4.906439628E0"
"8.353225161E0,-1.896820068E-1,-1.056915283E0,5.632095337E0,5.733545767E0"
"8.357131411E0,-5.919036865E-1,-1.420822144E0,6.570632935E0,6.748503738E0"
"8.361037661E0,-8.792114258E-1,-1.861358643E0,7.604919434E0,7.878608273E0"
"8.364943911E0,-1.032440186E0,-2.282745361E0,8.907363892E0,9.252999007E0"
"8.368850161E0,-1.128204346E0,-2.665817261E0,1.022897339E1,1.063067840E1"
"8.372786929E0,-1.396362305E0,-2.876510620E0,1.151225281E1,1.194805866E1"
"8.376693179E0,-1.568740845E0,-3.163803101E0,1.252740479E1,1.301562402E1"
"8.380599429E0,-1.645355225E0,-3.336196899E0,1.329354858E1,1.380419637E1"
"8.384505679E0,-1.607055664E0,-3.508575439E0,1.394476318E1,1.446890285E1"
"8.388411929E0,-1.702819824E0,-3.700103760E0,1.461514282E1,1.517210476E1"
"8.392318179E0,-1.798583984E0,-3.872497559E0,1.547705078E1,1.605522477E1"
"8.396224429E0,-1.913513184E0,-4.255569458E0,1.670289612E1,1.734237996E1"
"8.400161196E0,-1.741119385E0,-4.811019897E0,1.825433350E1,1.895779788E1"
"8.404067446E0,-1.607055664E0,-5.251556396E0,1.936524963E1,2.012894349E1"
"8.407973696E0,-1.760284424E0,-5.692092896E0,1.955677795E1,2.044421891E1"
"8.411879946E0,-1.702819824E0,-5.921936035E0,1.965254211E1,2.059590574E1"
"8.415786196E0,-1.358047485E0,-5.883621216E0,2.022715759E1,2.110922064E1"
"8.419692446E0,-1.166519165E0,-5.845321655E0,2.082092285E1,2.165731702E1"
"8.423598696E0,-1.281433105E0,-5.902770996E0,2.116567993E1,2.201069702E1"
"8.427504946E0,-1.492126465E0,-5.883621216E0,2.158706665E1,2.242420314E1"
"8.431441714E0,-1.645355225E0,-5.730392456E0,2.172113037E1,2.252447771E1"
"8.435347964E0,-1.836898804E0,-5.423934937E0,2.154875183E1,2.229668076E1"
"8.439254214E0,-1.913513184E0,-5.002548218E0,2.129975891E1,2.196284934E1"
"8.443160464E0,-1.894348145E0,-4.619476318E0,2.093583679E1,2.152295004E1"
"8.447066714E0,-1.856048584E0,-4.370483398E0,2.034207153E1,2.088889456E1"
"8.450972964E0,-1.664505005E0,-4.159790039E0,1.944186401E1,1.995145374E1"
"8.454909731E0,-1.434661865E0,-3.987411499E0,1.840756226E1,1.888904586E1"
"8.458815981E0,-1.185668945E0,-3.738418579E0,1.746903992E1,1.790388058E1"
"8.462722231E0,-1.013290405E0,-3.374496460E0,1.639643860E1,1.677072397E1"
"8.466628481E0,-9.558258057E-1,-3.029739380E0,1.538128662E1,1.570595116E1"
"8.470534731E0,-9.749755859E-1,-2.608352661E0,1.446191406E1,1.472756054E1"
"8.474440981E0,-9.941406250E-1,-2.225280762E0,1.356169128E1,1.377895716E1"
"8.478347231E0,-9.749755859E-1,-1.803909302E0,1.275724792E1,1.292099225E1"
"8.482253481E0,-9.175262451E-1,-1.478286743E0,1.195278931E1,1.207875649E1"
"8.486159731E0,-7.834472656E-1,-1.210144043E0,1.122496033E1,1.131715391E1"
"8.490065981E0,-6.685180664E-1,-9.611358643E-1,1.055458069E1,1.061931599E1"
"8.493972231E0,-5.727539062E-1,-8.270721436E-1,9.903350830E0,9.954318311E0"
"8.497908999E0,-4.961395264E-1,-8.462219238E-1,9.309600830E0,9.361138477E0"
"8.501815249E0,-3.620605469E-1,-9.036865234E-1,8.754135132E0,8.808099629E0"
"8.505721499E0,-1.513824463E-1,-9.994506836E-1,8.217834473E0,8.279771841E0"
"8.509627749E0,5.931091309E-2,-1.076065063E0,7.662384033E0,7.737800907E0"
"8.513533999E0,1.550903320E-1,-1.095214844E0,7.145233154E0,7.230346146E0"
"8.517440249E0,1.933898926E-1,-9.994506836E-1,6.628082275E0,6.705801665E0"
"8.521346499E0,1.742401123E-1,-8.462219238E-1,6.321624756E0,6.380391110E0"
"8.525252749E0,9.762573242E-2,-7.504577637E-1,6.130096436E0,6.176633383E0"
"8.529158999E0,2.101135254E-2,-6.738433838E-1,6.053482056E0,6.090907271E0"
"8.533095767E0,-1.730346680E-2,-6.355285645E-1,6.072631836E0,6.105821270E0"
"8.537002017E0,-3.645324707E-2,-6.546783447E-1,5.996017456E0,6.031762421E0"
"8.540908267E0,-3.645324707E-2,-6.738433838E-1,5.919403076E0,5.957745087E0"
